sep=,
371637838.78355890512,-81.8318939208984375,
371687833.78305894136,-83.8975372314453125,
371737828.7825589776,-81.9838104248046875,
371787823.78205901384,-82.3638916015625,
371837818.78155905008,-83.1085968017578125,
371887813.78105908632,-83.0670623779296875,
371937808.78055912256,-82.2910003662109375,
371987803.7800591588,-85.8903045654296875,
372037798.77955919504,-83.2024993896484375,
372087793.77905923128,-83.651885986328125,
372137788.77855926752,-85.2140045166015625,
372187783.77805930376,-81.0891876220703125,
372237778.77755934,-82.01666259765625,
372287773.77705937624,-83.5906219482421875,
372337768.77655941248,-86.2657470703125,
372387763.77605944872,-83.3393707275390625,
372437758.77555948496,-82.487274169921875,
372487753.7750595212,-83.4323883056640625,
372537748.77455955744,-83.213623046875,
372587743.77405959368,-82.74053955078125,
372637738.77355962992,-83.7952423095703125,
372687733.77305966616,-83.7410125732421875,
372737728.7725597024,-84.4621734619140625,
372787723.77205973864,-82.4571685791015625,
372837718.77155977488,-84.4372100830078125,
372887713.77105981112,-84.2292938232421875,
372937708.77055984735,-81.6965484619140625,
372987703.77005988359,-82.5973052978515625,
373037698.76955991983,-85.981689453125,
373087693.76905995607,-83.1363677978515625,
373137688.76855999231,-84.36322021484375,
373187683.76806002855,-83.3456268310546875,
373237678.76756006479,-85.764862060546875,
373287673.76706010103,-83.860992431640625,
373337668.76656013727,-83.8058013916015625,
373387663.76606017351,-84.647308349609375,
373437658.76556020975,-83.282958984375,
373487653.76506024599,-82.363128662109375,
373537648.76456028223,-86.3695220947265625,
373587643.76406031847,-83.9731292724609375,
373637638.76356035471,-85.036407470703125,
373687633.76306039095,-80.45999908447265625,
373737628.76256042719,-82.0205230712890625,
373787623.76206046343,-82.0534210205078125,
373837618.76156049967,-85.3811798095703125,
373887613.76106053591,-83.4122314453125,
373937608.76056057215,-85.7694091796875,
373987603.76006060839,-83.520782470703125,
374037598.75956064463,-81.3310546875,
374087593.75906068087,-82.8062896728515625,
374137588.75856071711,-82.0406341552734375,
374187583.75806075335,-81.3571624755859375,
374237578.75756078959,-85.953948974609375,
374287573.75706082582,-83.153289794921875,
374337568.75656086206,-82.973663330078125,
374387563.7560608983,-81.8146820068359375,
374437558.75556093454,-86.2124176025390625,
374487553.75506097078,-86.340850830078125,
374537548.75456100702,-80.689300537109375,
374587543.75406104326,-82.7240447998046875,
374637538.7535610795,-85.7137298583984375,
374687533.75306111574,-84.8808746337890625,
374737528.75256115198,-82.9759063720703125,
374787523.75206118822,-82.7298431396484375,
374837518.75156122446,-83.27008056640625,
374887513.7510612607,-82.169158935546875,
374937508.75056129694,-77.67055511474609375,
374987503.75006133318,-62.146728515625,
375037498.74956136942,-69.01641082763671875,
375087493.74906140566,-81.8133544921875,
375137488.7485614419,-82.6276092529296875,
375187483.74806147814,-82.799560546875,
375237478.74756151438,-83.1908416748046875,
375287473.74706155062,-85.445220947265625,
375337468.74656158686,-84.2921295166015625,
375387463.7460616231,-82.7942352294921875,
375437458.74556165934,-83.6279754638671875,
375487453.74506169558,-84.91693115234375,
375537448.74456173182,-83.211181640625,
375587443.74406176805,-84.4429168701171875,
375637438.74356180429,-83.7253570556640625,
375687433.74306184053,-85.851531982421875,
375737428.74256187677,-83.082916259765625,
375787423.74206191301,-84.728424072265625,
375837418.74156194925,-81.576507568359375,
375887413.74106198549,-81.6254425048828125,
375937408.74056202173,-82.6942596435546875,
375987403.74006205797,-80.94615936279296875,
376037398.73956209421,-81.5045928955078125,
376087393.73906213045,-83.0735931396484375,
376137388.73856216669,-82.6139984130859375,
376187383.73806220293,-82.6691436767578125,
376237378.73756223917,-84.4830322265625,
376287373.73706227541,-81.8723297119140625,
376337368.73656231165,-84.8492584228515625,
376387363.73606234789,-83.1755523681640625,
376437358.73556238413,-84.9913482666015625,
376487353.73506242037,-82.7187957763671875,
376537348.73456245661,-83.499542236328125,
376587343.73406249285,-82.3597259521484375,
376637338.73356252909,-83.0223541259765625,
376687333.73306256533,-83.3297882080078125,
376737328.73256260157,-84.5601043701171875,
376787323.73206263781,-83.0731048583984375,
376837318.73156267405,-81.306610107421875,
376887313.73106271029,-83.3100433349609375,
376937308.73056274652,-84.57598876953125,
376987303.73006278276,-82.932525634765625,
377037298.729562819,-81.7656402587890625,
377087293.72906285524,-82.4908294677734375,
377137288.72856289148,-86.01605224609375,
377187283.72806292772,-81.825408935546875,
377237278.72756296396,-83.1496734619140625,
377287273.7270630002,-82.903900146484375,
377337268.72656303644,-83.0669708251953125,
377387263.72606307268,-82.5421142578125,
377437258.72556310892,-83.9588165283203125,
377487253.72506314516,-85.49652099609375,
377537248.7245631814,-84.9349517822265625,
377587243.72406321764,-82.8639373779296875,
377637238.72356325388,-82.3511962890625,
377687233.72306329012,-82.448638916015625,
377737228.72256332636,-83.0279388427734375,
377787223.7220633626,-85.4339752197265625,
377837218.72156339884,-82.8877716064453125,
377887213.72106343508,-80.80991363525390625,
377937208.72056347132,-84.0633087158203125,
377987203.72006350756,-82.7376861572265625,
378037198.7195635438,-82.0644683837890625,
378087193.71906358004,-82.5037078857421875,
378137188.71856361628,-80.861968994140625,
378187183.71806365252,-81.781890869140625,
378237178.71756368876,-86.23602294921875,
378287173.71706372499,-82.5164794921875,
378337168.71656376123,-82.71435546875,
378387163.71606379747,-82.8352203369140625,
378437158.71556383371,-83.94525146484375,
378487153.71506386995,-82.58544921875,
378537148.71456390619,-84.0263824462890625,
378587143.71406394243,-83.0793914794921875,
378637138.71356397867,-82.4724273681640625,
378687133.71306401491,-82.447418212890625,
378737128.71256405115,-82.315521240234375,
378787123.71206408739,-84.3931427001953125,
378837118.71156412363,-81.13836669921875,
378887113.71106415987,-83.4249114990234375,
378937108.71056419611,-83.111785888671875,
378987103.71006423235,-85.391204833984375,
379037098.70956426859,-83.2910919189453125,
379087093.70906430483,-82.4612274169921875,
379137088.70856434107,-82.660003662109375,
379187083.70806437731,-83.302520751953125,
379237078.70756441355,-83.2423095703125,
379287073.70706444979,-85.79327392578125,
379337068.70656448603,-83.6766815185546875,
379387063.70606452227,-83.92724609375,
379437058.70556455851,-83.2227783203125,
379487053.70506459475,-83.530029296875,
379537048.70456463099,-83.4394683837890625,
379587043.70406466722,-84.81103515625,
379637038.70356470346,-83.8567352294921875,
379687033.7030647397,-84.733734130859375,
379737028.70256477594,-81.877838134765625,
379787023.70206481218,-81.5370025634765625,
379837018.70156484842,-84.56964111328125,
379887013.70106488466,-82.235382080078125,
379937008.7005649209,-83.8009185791015625,
379987003.70006495714,-81.853363037109375,
380036998.69956499338,-83.2277984619140625,
380086993.69906502962,-82.7722930908203125,
380136988.69856506586,-84.042510986328125,
380186983.6980651021,-84.30706787109375,
380236978.69756513834,-81.3131561279296875,
380286973.69706517458,-82.8735504150390625,
380336968.69656521082,-82.752410888671875,
380386963.69606524706,-84.15472412109375,
380436958.6955652833,-81.91412353515625,
380486953.69506531954,-86.6679229736328125,
380536948.69456535578,-82.0522613525390625,
380586943.69406539202,-82.093414306640625,
380636938.69356542826,-83.74017333984375,
380686933.6930654645,-81.6444091796875,
380736928.69256550074,-83.974273681640625,
380786923.69206553698,-83.5012054443359375,
380836918.69156557322,-83.60247802734375,
380886913.69106560946,-83.07366943359375,
380936908.69056564569,-82.964813232421875,
380986903.69006568193,-84.9230499267578125,
381036898.68956571817,-83.94573974609375,
381086893.68906575441,-83.763214111328125,
381136888.68856579065,-82.4068756103515625,
381186883.68806582689,-86.704254150390625,
381236878.68756586313,-85.8188629150390625,
381286873.68706589937,-83.4502105712890625,
381336868.68656593561,-82.817657470703125,
381386863.68606597185,-83.98931884765625,
381436858.68556600809,-85.738067626953125,
381486853.68506604433,-83.2783355712890625,
381536848.68456608057,-85.20166015625,
381586843.68406611681,-82.4322052001953125,
381636838.68356615305,-82.96258544921875,
381686833.68306618929,-82.8226165771484375,
381736828.68256622553,-82.49383544921875,
381786823.68206626177,-83.8004302978515625,
381836818.68156629801,-84.3172760009765625,
381886813.68106633425,-81.320587158203125,
381936808.68056637049,-84.3488311767578125,
381986803.68006640673,-82.763885498046875,
382036798.67956644297,-82.761444091796875,
382086793.67906647921,-82.5106353759765625,
382136788.67856651545,-84.089935302734375,
382186783.67806655169,-84.2996063232421875,
382236778.67756658792,-83.446258544921875,
382286773.67706662416,-83.8925933837890625,
382336768.6765666604,-82.9375152587890625,
382386763.67606669664,-81.7102813720703125,
382436758.67556673288,-83.27044677734375,
382486753.67506676912,-83.5883636474609375,
382536748.67456680536,-83.643951416015625,
382586743.6740668416,-83.811065673828125,
382636738.67356687784,-83.3224945068359375,
382686733.67306691408,-83.1887969970703125,
382736728.67256695032,-83.5958251953125,
382786723.67206698656,-83.003265380859375,
382836718.6715670228,-82.8462677001953125,
382886713.67106705904,-85.021514892578125,
382936708.67056709528,-85.908233642578125,
382986703.67006713152,-83.78741455078125,
383036698.66956716776,-83.854949951171875,
383086693.669067204,-82.6956024169921875,
383136688.66856724024,-83.019683837890625,
383186683.66806727648,-82.7489471435546875,
383236678.66756731272,-84.3675537109375,
383286673.66706734896,-81.3069915771484375,
383336668.6665673852,-83.75048828125,
383386663.66606742144,-84.1004180908203125,
383436658.66556745768,-81.875885009765625,
383486653.66506749392,-84.205474853515625,
383536648.66456753016,-82.27960205078125,
383586643.66406756639,-83.0651092529296875,
383636638.66356760263,-82.5811309814453125,
383686633.66306763887,-82.6765594482421875,
383736628.66256767511,-84.5916900634765625,
383786623.66206771135,-82.7989349365234375,
383836618.66156774759,-81.877532958984375,
383886613.66106778383,-84.554718017578125,
383936608.66056782007,-83.843536376953125,
383986603.66006785631,-83.3807373046875,
384036598.65956789255,-83.7748870849609375,
384086593.65906792879,-82.5310211181640625,
384136588.65856796503,-82.4885101318359375,
384186583.65806800127,-83.973419189453125,
384236578.65756803751,-85.44049072265625,
384286573.65706807375,-81.9619598388671875,
384336568.65656810999,-82.5362701416015625,
384386563.65606814623,-85.4723968505859375,
384436558.65556818247,-82.4953460693359375,
384486553.65506821871,-84.59893798828125,
384536548.65456825495,-84.469970703125,
384586543.65406829119,-84.5394439697265625,
384636538.65356832743,-82.78216552734375,
384686533.65306836367,-85.164306640625,
384736528.65256839991,-83.49932861328125,
384786523.65206843615,-83.3628692626953125,
384836518.65156847239,-84.0397491455078125,
384886513.65106850863,-83.1375579833984375,
384936508.65056854486,-82.782470703125,
384986503.6500685811,-84.6490478515625,
385036498.64956861734,-81.7071533203125,
385086493.64906865358,-83.1795654296875,
385136488.64856868982,-83.1315765380859375,
385186483.64806872606,-85.04620361328125,
385236478.6475687623,-82.491668701171875,
385286473.64706879854,-81.961029052734375,
385336468.64656883478,-84.891815185546875,
385386463.64606887102,-82.1881561279296875,
385436458.64556890726,-83.9591064453125,
385486453.6450689435,-85.5335540771484375,
385536448.64456897974,-83.5888519287109375,
385586443.64406901598,-81.0399017333984375,
385636438.64356905222,-85.6515655517578125,
385686433.64306908846,-84.82135009765625,
385736428.6425691247,-84.47491455078125,
385786423.64206916094,-83.740081787109375,
385836418.64156919718,-81.769744873046875,
385886413.64106923342,-81.9817352294921875,
385936408.64056926966,-83.126922607421875,
385986403.6400693059,-84.0633544921875,
386036398.63956934214,-82.8636474609375,
386086393.63906937838,-83.426727294921875,
386136388.63856941462,-80.70269775390625,
386186383.63806945086,-82.42352294921875,
386236378.63756948709,-83.5792236328125,
386286373.63706952333,-84.6206207275390625,
386336368.63656955957,-82.2175140380859375,
386386363.63606959581,-81.692047119140625,
386436358.63556963205,-84.30767822265625,
386486353.63506966829,-82.9423370361328125,
386536348.63456970453,-82.4676666259765625,
386586343.63406974077,-82.6191558837890625,
386636338.63356977701,-83.6373443603515625,
386686333.63306981325,-84.091949462890625,
386736328.63256984949,-83.4496917724609375,
386786323.63206988573,-82.34967041015625,
386836318.63156992197,-81.0959625244140625,
386886313.63106995821,-85.69281005859375,
386936308.63056999445,-84.1973876953125,
386986303.63007003069,-83.3445587158203125,
387036298.62957006693,-82.6820068359375,
387086293.62907010317,-83.8110809326171875,
387136288.62857013941,-83.4633636474609375,
387186283.62807017565,-84.84893798828125,
387236278.62757021189,-81.730499267578125,
387286273.62707024813,-82.8609771728515625,
387336268.62657028437,-83.5941162109375,
387386263.62607032061,-83.5464019775390625,
387436258.62557035685,-83.79998779296875,
387486253.62507039309,-84.38275146484375,
387536248.62457042933,-82.6778106689453125,
387586243.62407046556,-83.2146759033203125,
387636238.6235705018,-83.8578338623046875,
387686233.62307053804,-82.414764404296875,
387736228.62257057428,-82.313446044921875,
387786223.62207061052,-83.541107177734375,
387836218.62157064676,-85.2993927001953125,
387886213.621070683,-82.36322021484375,
387936208.62057071924,-83.3243560791015625,
387986203.62007075548,-83.4371185302734375,
388036198.61957079172,-82.1229248046875,
388086193.61907082796,-87.195709228515625,
388136188.6185708642,-83.0212860107421875,
388186183.61807090044,-82.4872283935546875,
388236178.61757093668,-83.348388671875,
388286173.61707097292,-83.8611297607421875,
388336168.61657100916,-80.8881988525390625,
388386163.6160710454,-83.1445770263671875,
388436158.61557108164,-83.7341766357421875,
388486153.61507111788,-83.1893157958984375,
388536148.61457115412,-82.616058349609375,
388586143.61407119036,-83.9055633544921875,
388636138.6135712266,-83.132568359375,
388686133.61307126284,-84.4533233642578125,
388736128.61257129908,-83.3222808837890625,
388786123.61207133532,-82.738372802734375,
388836118.61157137156,-83.5697174072265625,
388886113.61107140779,-82.759979248046875,
388936108.61057144403,-84.5217742919921875,
388986103.61007148027,-84.975433349609375,
389036098.60957151651,-81.4056243896484375,
389086093.60907155275,-81.00431060791015625,
389136088.60857158899,-81.71185302734375,
389186083.60807162523,-83.40771484375,
389236078.60757166147,-82.876068115234375,
389286073.60707169771,-83.3800811767578125,
389336068.60657173395,-82.3920440673828125,
389386063.60607177019,-82.7019195556640625,
389436058.60557180643,-84.1952667236328125,
389486053.60507184267,-82.090545654296875,
389536048.60457187891,-87.5448150634765625,
389586043.60407191515,-82.0488433837890625,
389636038.60357195139,-83.9465789794921875,
389686033.60307198763,-83.7361907958984375,
389736028.60257202387,-82.0029449462890625,
389786023.60207206011,-82.6488189697265625,
389836018.60157209635,-81.5625,
389886013.60107213259,-83.739959716796875,
389936008.60057216883,-82.3828277587890625,
389986003.60007220507,-83.25909423828125,
390035998.59957224131,-81.915283203125,
390085993.59907227755,-82.853302001953125,
390135988.59857231379,-82.72125244140625,
390185983.59807235003,-85.6946868896484375,
390235978.59757238626,-82.9370574951171875,
390285973.5970724225,-62.70672607421875,
390335968.59657245874,-87.319091796875,
390385963.59607249498,-82.231719970703125,
390435958.59557253122,-82.2379150390625,
390485953.59507256746,-81.890899658203125,
390535948.5945726037,-85.4285736083984375,
390585943.59407263994,-82.0785675048828125,
390635938.59357267618,-82.9892578125,
390685933.59307271242,-83.1796112060546875,
390735928.59257274866,-82.0897369384765625,
390785923.5920727849,-82.9409332275390625,
390835918.59157282114,-86.171661376953125,
390885913.59107285738,-84.78070068359375,
390935908.59057289362,-82.0596160888671875,
390985903.59007292986,-81.06787109375,
391035898.5895729661,-82.9470672607421875,
391085893.58907300234,-83.1372528076171875,
391135888.58857303858,-83.1583404541015625,
391185883.58807307482,-82.6183624267578125,
391235878.58757311106,-84.004608154296875,
391285873.5870731473,-82.3133544921875,
391335868.58657318354,-82.1560821533203125,
391385863.58607321978,-82.1725921630859375,
391435858.58557325602,-83.471588134765625,
391485853.58507329226,-82.5206451416015625,
391535848.5845733285,-83.9014434814453125,
391585843.58407336473,-85.1551055908203125,
391635838.58357340097,-83.2020111083984375,
391685833.58307343721,-82.5996856689453125,
391735828.58257347345,-83.081024169921875,
391785823.58207350969,-85.708221435546875,
391835818.58157354593,-82.7494049072265625,
391885813.58107358217,-82.552886962890625,
391935808.58057361841,-82.4090576171875,
391985803.58007365465,-84.2871551513671875,
392035798.57957369089,-83.1471099853515625,
392085793.57907372713,-82.2242279052734375,
392135788.57857376337,-84.1818695068359375,
392185783.57807379961,-82.3772125244140625,
392235778.57757383585,-82.0883026123046875,
392285773.57707387209,-82.8802490234375,
392335768.57657390833,-85.942535400390625,
392385763.57607394457,-82.548065185546875,
392435758.57557398081,-82.6386566162109375,
392485753.57507401705,-83.316925048828125,
392535748.57457405329,-82.3701324462890625,
392585743.57407408953,-83.00732421875,
392635738.57357412577,-82.628662109375,
392685733.57307416201,-83.572021484375,
392735728.57257419825,-83.410125732421875,
392785723.57207423449,-84.031280517578125,
392835718.57157427073,-82.9888763427734375,
392885713.57107430696,-85.0743408203125,
392935708.5705743432,-82.3630523681640625,
392985703.57007437944,-83.0982666015625,
393035698.56957441568,-84.16790771484375,
393085693.56907445192,-82.53021240234375,
393135688.56857448816,-84.259918212890625,
393185683.5680745244,-82.0452117919921875,
393235678.56757456064,-82.28125,
393285673.56707459688,-82.0533599853515625,
393335668.56657463312,-84.9301605224609375,
393385663.56607466936,-83.597381591796875,
393435658.5655747056,-82.5317230224609375,
393485653.56507474184,-84.79925537109375,
393535648.56457477808,-85.8863067626953125,
393585643.56407481432,-84.250335693359375,
393635638.56357485056,-83.9721221923828125,
393685633.5630748868,-84.0357208251953125,
393735628.56257492304,-83.3039398193359375,
393785623.56207495928,-85.6897735595703125,
393835618.56157499552,-83.975372314453125,
393885613.56107503176,-84.095458984375,
393935608.560575068,-83.9524078369140625,
393985603.56007510424,-82.039154052734375,
394035598.55957514048,-83.398345947265625,
394085593.55907517672,-82.49261474609375,
394135588.55857521296,-83.0372161865234375,
394185583.5580752492,-84.04840087890625,
394235578.55757528543,-81.35400390625,
394285573.55707532167,-81.722900390625,
394335568.55657535791,-83.5504608154296875,
394385563.55607539415,-83.6936492919921875,
394435558.55557543039,-84.1405029296875,
394485553.55507546663,-82.6022796630859375,
394535548.55457550287,-83.4114532470703125,
394585543.55407553911,-80.55609893798828125,
394635538.55357557535,-78.24042510986328125,
394685533.55307561159,-83.90594482421875,
394735528.55257564783,-83.4630584716796875,
394785523.55207568407,-82.610595703125,
394835518.55157572031,-83.4824371337890625,
394885513.55107575655,-84.7662200927734375,
394935508.55057579279,-83.9363555908203125,
394985503.55007582903,-85.9175872802734375,
395035498.54957586527,-84.3381500244140625,
395085493.54907590151,-81.963897705078125,
395135488.54857593775,-85.9390869140625,
395185483.54807597399,-83.40631103515625,
395235478.54757601023,-83.9265899658203125,
395285473.54707604647,-82.8927459716796875,
395335468.54657608271,-82.686859130859375,
395385463.54607611895,-83.5543365478515625,
395435458.54557615519,-84.201446533203125,
395485453.54507619143,-82.3257293701171875,
395535448.54457622766,-85.3835601806640625,
395585443.5440762639,-79.9237213134765625,
395635438.54357630014,-77.76360321044921875,
395685433.54307633638,-80.4579315185546875,
395735428.54257637262,-82.478729248046875,
395785423.54207640886,-82.66290283203125,
395835418.5415764451,-81.2906951904296875,
395885413.54107648134,-83.573455810546875,
395935408.54057651758,-81.5298004150390625,
395985403.54007655382,-81.49053955078125,
396035398.53957659006,-85.030181884765625,
396085393.5390766263,-83.241180419921875,
396135388.53857666254,-85.1572113037109375,
396185383.53807669878,-82.8740692138671875,
396235378.53757673502,-81.8624267578125,
396285373.53707677126,-82.8568115234375,
396335368.5365768075,-85.0844268798828125,
396385363.53607684374,-84.2829437255859375,
396435358.53557687998,-85.4040985107421875,
396485353.53507691622,-82.9961700439453125,
396535348.53457695246,-82.0099639892578125,
396585343.5340769887,-83.592376708984375,
396635338.53357702494,-83.78741455078125,
396685333.53307706118,-82.899505615234375,
396735328.53257709742,-83.76043701171875,
396785323.53207713366,-82.7387542724609375,
396835318.5315771699,-82.5547027587890625,
396885313.53107720613,-85.33734130859375,
396935308.53057724237,-86.2918548583984375,
396985303.53007727861,-82.845184326171875,
397035298.52957731485,-82.733062744140625,
397085293.52907735109,-82.5001373291015625,
397135288.52857738733,-84.85498046875,
397185283.52807742357,-84.956634521484375,
397235278.52757745981,-81.61590576171875,
397285273.52707749605,-82.7738800048828125,
397335268.52657753229,-87.2110748291015625,
397385263.52607756853,-81.8183746337890625,
397435258.52557760477,-83.216949462890625,
397485253.52507764101,-83.0485382080078125,
397535248.52457767725,-86.682159423828125,
397585243.52407771349,-82.4670562744140625,
397635238.52357774973,-83.97015380859375,
397685233.52307778597,-83.3014373779296875,
397735228.52257782221,-84.79443359375,
397785223.52207785845,-83.2620086669921875,
397835218.52157789469,-82.1135406494140625,
397885213.52107793093,-82.4756011962890625,
397935208.52057796717,-84.3633880615234375,
397985203.52007800341,-82.95147705078125,
398035198.51957803965,-82.0557861328125,
398085193.51907807589,-83.5276947021484375,
398135188.51857811213,-83.140472412109375,
398185183.51807814837,-82.6910552978515625,
398235178.5175781846,-81.20404052734375,
398285173.51707822084,-82.364990234375,
398335168.51657825708,-82.915191650390625,
398385163.51607829332,-83.4303131103515625,
398435158.51557832956,-81.365447998046875,
398485153.5150783658,-82.1030731201171875,
398535148.51457840204,-85.504974365234375,
398585143.51407843828,-82.8485870361328125,
398635138.51357847452,-83.5684051513671875,
398685133.51307851076,-81.844390869140625,
398735128.512578547,-84.1083526611328125,
398785123.51207858324,-84.1147613525390625,
398835118.51157861948,-83.2433013916015625,
398885113.51107865572,-82.0313873291015625,
398935108.51057869196,-83.615203857421875,
398985103.5100787282,-82.449951171875,
399035098.50957876444,-83.5340118408203125,
399085093.50907880068,-85.484954833984375,
399135088.50857883692,-82.575927734375,
399185083.50807887316,-82.8973236083984375,
399235078.5075789094,-84.9660797119140625,
399285073.50707894564,-83.023162841796875,
399335068.50657898188,-82.025146484375,
399385063.50607901812,-84.2416839599609375,
399435058.50557905436,-84.22540283203125,
399485053.5050790906,-81.3473968505859375,
399535048.50457912683,-83.522796630859375,
399585043.50407916307,-82.2542724609375,
399635038.50357919931,-85.7894134521484375,
399685033.50307923555,-85.38409423828125,
399735028.50257927179,-85.938232421875,
399785023.50207930803,-82.7805328369140625,
399835018.50157934427,-84.0102691650390625,
399885013.50107938051,-83.7130126953125,
399935008.50057941675,-84.986114501953125,
399985003.50007945299,-75.72088623046875,
400034998.49957948923,-81.1967926025390625,
400084993.49907952547,-82.5030517578125,
400134988.49857956171,-83.5457611083984375,
400184983.49807959795,-84.6119842529296875,
400234978.49757963419,-85.5960845947265625,
400284973.49707967043,-84.4212493896484375,
400334968.49657970667,-83.5853271484375,
400384963.49607974291,-83.0367889404296875,
400434958.49557977915,-83.350677490234375,
400484953.49507981539,-83.73907470703125,
400534948.49457985163,-83.9241180419921875,
400584943.49407988787,-85.3427886962890625,
400634938.49357992411,-83.0837554931640625,
400684933.49307996035,-84.048828125,
400734928.49257999659,-82.388763427734375,
400784923.49208003283,-84.0102691650390625,
400834918.49158006907,-82.2008056640625,
400884913.4910801053,-83.5855255126953125,
400934908.49058014154,-82.2703704833984375,
400984903.49008017778,-83.020721435546875,
401034898.48958021402,-82.7518310546875,
401084893.48908025026,-85.581817626953125,
401134888.4885802865,-83.42864990234375,
401184883.48808032274,-84.144378662109375,
401234878.48758035898,-83.580657958984375,
401284873.48708039522,-81.561492919921875,
401334868.48658043146,-83.806884765625,
401384863.4860804677,-82.5629119873046875,
401434858.48558050394,-86.1570281982421875,
401484853.48508054018,-82.7535247802734375,
401534848.48458057642,-83.69097900390625,
401584843.48408061266,-82.5353240966796875,
401634838.4835806489,-84.5224761962890625,
401684833.48308068514,-82.9589385986328125,
401734828.48258072138,-84.2447662353515625,
401784823.48208075762,-84.366973876953125,
401834818.48158079386,-84.364105224609375,
401884813.4810808301,-82.8520050048828125,
401934808.48058086634,-83.4700775146484375,
401984803.48008090258,-83.282867431640625,
402034798.47958093882,-84.109954833984375,
402084793.47908097506,-81.59356689453125,
402134788.4785810113,-84.0344085693359375,
402184783.47808104753,-81.9207000732421875,
402234778.47758108377,-85.4564208984375,
402284773.47708112001,-82.8850250244140625,
402334768.47658115625,-83.1290435791015625,
402384763.47608119249,-82.782470703125,
402434758.47558122873,-81.957763671875,
402484753.47508126497,-83.4973602294921875,
402534748.47458130121,-81.2753753662109375,
402584743.47408133745,-82.8033599853515625,
402634738.47358137369,-83.4858245849609375,
402684733.47308140993,-84.0141448974609375,
402734728.47258144617,-82.0283660888671875,
402784723.47208148241,-83.83245849609375,
402834718.47158151865,-83.0029296875,
402884713.47108155489,-83.313995361328125,
402934708.47058159113,-83.7952423095703125,
402984703.47008162737,-82.74407958984375,
403034698.46958166361,-82.0120086669921875,
403084693.46908169985,-86.16082763671875,
403134688.46858173609,-84.73297119140625,
403184683.46808177233,-84.6948394775390625,
403234678.46758180857,-83.7932586669921875,
403284673.46708184481,-84.6009063720703125,
403334668.46658188105,-83.9872589111328125,
403384663.46608191729,-83.51373291015625,
403434658.46558195353,-83.446044921875,
403484653.46508198977,-82.6456756591796875,
403534648.464582026,-87.150787353515625,
403584643.46408206224,-83.4088592529296875,
403634638.46358209848,-84.690277099609375,
403684633.46308213472,-83.060638427734375,
403734628.46258217096,-84.9383392333984375,
403784623.4620822072,-83.67425537109375,
403834618.46158224344,-83.9931640625,
403884613.46108227968,-86.0501708984375,
403934608.46058231592,-81.663543701171875,
403984603.46008235216,-84.105682373046875,
404034598.4595823884,-82.0037994384765625,
404084593.45908242464,-85.368743896484375,
404134588.45858246088,-82.2556915283203125,
404184583.45808249712,-84.5810546875,
404234578.45758253336,-83.5917205810546875,
404284573.4570825696,-84.8414306640625,
404334568.45658260584,-82.839508056640625,
404384563.45608264208,-83.54864501953125,
404434558.45558267832,-84.3692474365234375,
404484553.45508271456,-82.3606109619140625,
404534548.4545827508,-84.9271240234375,
404584543.45408278704,-84.811248779296875,
404634538.45358282328,-81.707244873046875,
404684533.45308285952,-82.31134033203125,
404734528.45258289576,-82.4012298583984375,
404784523.452082932,-84.7144317626953125,
404834518.45158296824,-82.8704681396484375,
404884513.45108300447,-83.969818115234375,
404934508.45058304071,-84.9533843994140625,
404984503.45008307695,-85.2234649658203125,
405034498.44958311319,-83.850372314453125,
405084493.44908314943,-86.2695465087890625,
405134488.44858318567,-82.515289306640625,
405184483.44808322191,-82.129608154296875,
405234478.44758325815,-82.32672119140625,
405284473.44708329439,-83.08392333984375,
405334468.44658333063,-84.240142822265625,
405384463.44608336687,-82.7613525390625,
405434458.44558340311,-84.9325103759765625,
405484453.44508343935,-85.0942535400390625,
405534448.44458347559,-83.17425537109375,
405584443.44408351183,-83.5435333251953125,
405634438.44358354807,-83.6164398193359375,
405684433.44308358431,-83.5667724609375,
405734428.44258362055,-83.0157470703125,
405784423.44208365679,-83.83477783203125,
405834418.44158369303,-84.5500030517578125,
405884413.44108372927,-83.327789306640625,
405934408.44058376551,-84.6550140380859375,
405984403.44008380175,-85.31988525390625,
406034398.43958383799,-86.2003326416015625,
406084393.43908387423,-83.0381622314453125,
406134388.43858391047,-83.20654296875,
406184383.4380839467,-81.9850006103515625,
406234378.43758398294,-81.8951263427734375,
406284373.43708401918,-85.474578857421875,
406334368.43658405542,-83.153900146484375,
406384363.43608409166,-83.383819580078125,
406434358.4355841279,-82.8979339599609375,
406484353.43508416414,-85.5347137451171875,
406534348.43458420038,-84.49102783203125,
406584343.43408423662,-81.52777099609375,
406634338.43358427286,-85.247833251953125,
406684333.4330843091,-82.9669952392578125,
406734328.43258434534,-84.025146484375,
406784323.43208438158,-81.474761962890625,
406834318.43158441782,-81.6392974853515625,
406884313.43108445406,-84.082275390625,
406934308.4305844903,-83.710662841796875,
406984303.43008452654,-83.8847808837890625,
407034298.42958456278,-84.6143951416015625,
407084293.42908459902,-84.0322265625,
407134288.42858463526,-82.5588226318359375,
407184283.4280846715,-83.796661376953125,
407234278.42758470774,-83.817413330078125,
407284273.42708474398,-83.7925567626953125,
407334268.42658478022,-84.2645111083984375,
407384263.42608481646,-83.3567047119140625,
407434258.4255848527,-83.2426910400390625,
407484253.42508488894,-85.3886871337890625,
407534248.42458492517,-82.091949462890625,
407584243.42408496141,-84.22491455078125,
